software_name,software_url,repository_url,all_github_links,organization,repository_name,owner_repo_pattern,source
CHAMP-EU,https://research-software-directory.org/software/champ,https://github.com/TREX-CoE/qmckl,"['https://github.com/filippi-claudia/champ', 'https://github.com/neelravi/mpi-libfdf-parser', 'https://github.com/TREX-CoE/qmckl', 'https://github.com/TREX-CoE/trexio', 'https://github.com/TREX-CoE/trexio_tools']",TREX-CoE,qmckl,TREX-CoE/qmckl,RSD
check-deps,https://research-software-directory.org/software/check-deps,https://github.com/jhidding/check-deps,['https://github.com/jhidding/check-deps'],jhidding,check-deps,jhidding/check-deps,RSD
Chemical Analytics Platform,https://research-software-directory.org/software/chemical-analytics-platform,https://github.com/NLeSC/Chemical-Analytics-Platform,['https://github.com/NLeSC/Chemical-Analytics-Platform'],NLeSC,Chemical-Analytics-Platform,NLeSC/Chemical-Analytics-Platform,RSD
ChemSpaX: A Python tool for local chemical space exploration,https://research-software-directory.org/software/chemspax,https://github.com/EPiCs-group/chemspax,['https://github.com/EPiCs-group/chemspax'],EPiCs-group,chemspax,EPiCs-group/chemspax,RSD
ChemTools,https://research-software-directory.org/software/chemtools,https://github.com/theochem/chemtools,['https://github.com/theochem/chemtools'],theochem,chemtools,theochem/chemtools,RSD
chimp-classifier,https://research-software-directory.org/software/chimp-classifier,https://github.com/UtrechtUniversity/animal-sounds,['https://github.com/UtrechtUniversity/animal-sounds'],UtrechtUniversity,animal-sounds,UtrechtUniversity/animal-sounds,RSD
Citation File Format,https://research-software-directory.org/software/citation-file-format,https://github.com/citation-file-format/citation-file-format,['https://github.com/citation-file-format/citation-file-format'],citation-file-format,citation-file-format,citation-file-format/citation-file-format,RSD
citation.js,https://research-software-directory.org/software/citation-js,https://github.com/citation-js/citation-js,['https://github.com/citation-js/citation-js'],citation-js,citation-js,citation-js/citation-js,RSD
Cityblocks,https://research-software-directory.org/software/cityblocks,https://github.com/Urban-M4/cityblocks,['https://github.com/Urban-M4/cityblocks'],Urban-M4,cityblocks,Urban-M4/cityblocks,RSD
CLASS-web,https://research-software-directory.org/software/class-web,https://github.com/classmodel/class-web,['https://github.com/classmodel/class-web'],classmodel,class-web,classmodel/class-web,RSD
classmodel/form,https://research-software-directory.org/software/classmodelform,https://github.com/classmodel/class-web,['https://github.com/classmodel/class-web'],classmodel,class-web,classmodel/class-web,RSD
cleanX,https://research-software-directory.org/software/cleanx,https://github.com/drcandacemakedamoore/cleanX,['https://github.com/drcandacemakedamoore/cleanX'],drcandacemakedamoore,cleanX,drcandacemakedamoore/cleanX,RSD
Climate Rapid Evaluation Framework,https://research-software-directory.org/software/climate-rapid-evaluation-framework,https://github.com/Climate-REF/climate-ref,['https://github.com/Climate-REF/climate-ref'],Climate-REF,climate-ref,Climate-REF/climate-ref,RSD
ClinDIG,https://research-software-directory.org/software/clindig,https://github.com/CanDIG/CanDIGv2,"['https://github.com/CanDIG/CanDIGv2', 'https://github.com/data-team-uhn/clindig']",CanDIG,CanDIGv2,CanDIG/CanDIGv2,RSD
clumped-processing,https://research-software-directory.org/software/clumped-processing,https://github.com/UtrechtUniversity/clumped-processing,['https://github.com/UtrechtUniversity/clumped-processing'],UtrechtUniversity,clumped-processing,UtrechtUniversity/clumped-processing,RSD
clumpedr,https://research-software-directory.org/software/clumpedr,https://github.com/isoverse/clumpedr/,['https://github.com/isoverse/clumpedr/'],isoverse,clumpedr,isoverse/clumpedr,RSD
CMLXOM,https://research-software-directory.org/software/cmlxom,https://github.com/BlueObelisk/cmlxom,['https://github.com/BlueObelisk/cmlxom'],BlueObelisk,cmlxom,BlueObelisk/cmlxom,RSD
Code Auditor,https://research-software-directory.org/software/code-auditor,https://github.com/SS-NES/code-auditor,['https://github.com/SS-NES/code-auditor'],SS-NES,code-auditor,SS-NES/code-auditor,RSD
CoeusAI,https://research-software-directory.org/software/coeusai,https://github.com/DroneML/CoeusAI,['https://github.com/DroneML/CoeusAI'],DroneML,CoeusAI,DroneML/CoeusAI,RSD
Collens,https://research-software-directory.org/software/collens,https://github.com/collaite/collens,['https://github.com/collaite/collens'],collaite,collens,collaite/collens,RSD
compareMS2,https://research-software-directory.org/software/comparems2,https://github.com/524D/compareMS2,['https://github.com/524D/compareMS2'],524D,compareMS2,524D/compareMS2,RSD
Compas Toolkit,https://research-software-directory.org/software/compas-toolkit,https://github.com/NLeSC-COMPAS/compas-toolkit,['https://github.com/NLeSC-COMPAS/compas-toolkit'],NLeSC-COMPAS,compas-toolkit,NLeSC-COMPAS/compas-toolkit,RSD
Compass-school,https://research-software-directory.org/software/compass-school,https://github.com/ODISSEI-School-Choice/school-choice,['https://github.com/ODISSEI-School-Choice/school-choice'],ODISSEI-School-Choice,school-choice,ODISSEI-School-Choice/school-choice,RSD
ConvolutionalNeuralOperators.jl,https://research-software-directory.org/software/convolutionalneuraloperatorjl,https://github.com/DEEPDIP-project/CoupledNODE.jl,"['https://github.com/DEEPDIP-project/ConvolutionalNeuralOperator.jl', 'https://github.com/camlab-ethz/ConvolutionalNeuralOperator', 'https://github.com/DEEPDIP-project/CoupledNODE.jl', 'https://github.com/JuliaBesties/BestieTemplate.jl']",DEEPDIP-project,CoupledNODE.jl,DEEPDIP-project/CoupledNODE.jl,RSD
COPASI,https://research-software-directory.org/software/copasi,https://github.com/copasi/COPASI,['https://github.com/copasi/COPASI'],copasi,COPASI,copasi/COPASI,RSD
Cosimplat,https://research-software-directory.org/software/cosimplat,https://github.com/ESI-FAR/RESCUE-cosimplat-py,['https://github.com/ESI-FAR/RESCUE-cosimplat-py'],ESI-FAR,RESCUE-cosimplat-py,ESI-FAR/RESCUE-cosimplat-py,RSD
Cosmology.jl,https://research-software-directory.org/software/cosmologyjl,https://github.com/JuliaAstro/Cosmology.jl,['https://github.com/JuliaAstro/Cosmology.jl'],JuliaAstro,Cosmology.jl,JuliaAstro/Cosmology.jl,RSD
CoupledNODE,https://research-software-directory.org/software/couplednode,https://github.com/SciML/SciMLStyle,"['https://github.com/SciML/SciMLStyle', 'https://github.com/DEEPDIP-project/CoupledNODE.jl', 'https://github.com/DEEPDIP-project/AttentionLayer.jl', 'https://github.com/agdestein/IncompressibleNavierStokes.jl', 'https://github.com/DEEPDIP-project/ConvolutionalNeuralOperators.jl']",SciML,SciMLStyle,SciML/SciMLStyle,RSD
COVID-19 Integrated Surveillance Data in Italy,https://research-software-directory.org/software/covid-19-integrated-surveillance-data-in-italy,https://github.com/InPhyT/UnrollingAverages.jl,"['https://github.com/InPhyT/COVID19-Italy-Integrated-Surveillance-Data', 'https://github.com/InPhyT/UnrollingAverages.jl']",InPhyT,UnrollingAverages.jl,InPhyT/UnrollingAverages.jl,RSD
Cross-perspective Topic Modeling,https://research-software-directory.org/software/cptm,https://github.com/NLeSC/cptm,['https://github.com/NLeSC/cptm'],NLeSC,cptm,NLeSC/cptm,RSD
rcrisp,https://research-software-directory.org/software/crisp,https://github.com/CityRiverSpaces/CRiSp,['https://github.com/CityRiverSpaces/CRiSp'],CityRiverSpaces,CRiSp,CityRiverSpaces/CRiSp,RSD
CrowdED,https://research-software-directory.org/software/crowded,https://github.com/MaastrichtU-IDS/crowdED,['https://github.com/MaastrichtU-IDS/crowdED'],MaastrichtU-IDS,crowdED,MaastrichtU-IDS/crowdED,RSD
cudawrappers,https://research-software-directory.org/software/cudawrappers,https://github.com/nlesc-recruit/cudawrappers,"['https://github.com/nlesc-recruit/usage-example-git-submodules', 'https://github.com/nlesc-recruit/usage-example-locally-installed', 'https://github.com/nlesc-recruit/usage-example-cmake-pull', 'https://github.com/nlesc-recruit/cudawrappers']",nlesc-recruit,cudawrappers,nlesc-recruit/cudawrappers,RSD
cvasl,https://research-software-directory.org/software/cvasl,https://github.com/brainspinner/cvasl,['https://github.com/brainspinner/cvasl'],brainspinner,cvasl,brainspinner/cvasl,RSD
cwltool,https://research-software-directory.org/software/cwltool,https://github.com/common-workflow-language/cwltool,['https://github.com/common-workflow-language/cwltool'],common-workflow-language,cwltool,common-workflow-language/cwltool,RSD
CWRC-Writer,https://research-software-directory.org/software/cwrc-writer,https://github.com/cwrc/CWRC-WriterBase,['https://github.com/cwrc/CWRC-WriterBase'],cwrc,CWRC-WriterBase,cwrc/CWRC-WriterBase,RSD
DALES,https://research-software-directory.org/software/dales,https://github.com/dalesteam/dales,['https://github.com/dalesteam/dales'],dalesteam,dales,dalesteam/dales,RSD
Data Processing (What Works When for Whom),https://research-software-directory.org/software/dataprocessing,https://github.com/e-mental-health/data-processing,['https://github.com/e-mental-health/data-processing'],e-mental-health,data-processing,e-mental-health/data-processing,RSD
dCacheFS,https://research-software-directory.org/software/dcachefs,https://github.com/NLeSC-GO-common-infrastructure/dcachefs,['https://github.com/NLeSC-GO-common-infrastructure/dcachefs'],NLeSC-GO-common-infrastructure,dcachefs,NLeSC-GO-common-infrastructure/dcachefs,RSD
DeepRank,https://research-software-directory.org/software/deeprank,https://github.com/DeepRank/deeprank,['https://github.com/DeepRank/deeprank'],DeepRank,deeprank,DeepRank/deeprank,RSD
DeepRank2,https://research-software-directory.org/software/deeprankcore,https://github.com/DeepRank/deeprank,"['https://github.com/DeepRank/DeepRank-Mut', 'https://github.com/DeepRank/deeprank2', 'https://github.com/DeepRank/deeprank', 'https://github.com/DeepRank/Deeprank-GNN']",DeepRank,deeprank,DeepRank/deeprank,RSD
DeepRank GNN,https://research-software-directory.org/software/deeprankgnn,https://github.com/DeepRank/DeepRank-GNN,['https://github.com/DeepRank/DeepRank-GNN'],DeepRank,DeepRank-GNN,DeepRank/DeepRank-GNN,RSD
Democracy Datasets,https://research-software-directory.org/software/democracy-datasets,https://github.com/backdem/democracy-datasets,['https://github.com/backdem/democracy-datasets'],backdem,democracy-datasets,backdem/democracy-datasets,RSD
Democracy Scraping Tool,https://research-software-directory.org/software/democracy-scraping-tool,https://github.com/backdem/scrape-tool,['https://github.com/backdem/scrape-tool'],backdem,scrape-tool,backdem/scrape-tool,RSD
Democracy text classification,https://research-software-directory.org/software/democracy-text-classification,https://github.com/backdem/democracy-text-classification,['https://github.com/backdem/democracy-text-classification'],backdem,democracy-text-classification,backdem/democracy-text-classification,RSD
Democracy Topic Modelling,https://research-software-directory.org/software/democracy-topic-modelling,https://github.com/backdem/democracy-topic-model,['https://github.com/backdem/democracy-topic-model'],backdem,democracy-topic-model,backdem/democracy-topic-model,RSD
DG_RoomAcoustics,https://research-software-directory.org/software/dgroomacoustics,https://github.com/nschloe/meshio,"['https://github.com/Building-acoustics-TU-Eindhoven/edg-acoustics', 'https://github.com/audreyr/cookiecutter', 'https://github.com/nschloe/meshio', 'https://github.com/NLeSC/python-template']",nschloe,meshio,nschloe/meshio,RSD
dhdt,https://research-software-directory.org/software/dhdt,https://github.com/GO-Eratosthenes/dhdt,['https://github.com/GO-Eratosthenes/dhdt'],GO-Eratosthenes,dhdt,GO-Eratosthenes/dhdt,RSD
DIANNA,https://research-software-directory.org/software/dianna,https://github.com/dianna-ai/dianna,['https://github.com/dianna-ai/dianna'],dianna-ai,dianna,dianna-ai/dianna,RSD
Discuit,https://research-software-directory.org/software/discuit,https://github.com/audreyr/cookiecutter,"['https://github.com/doerte/discuit-project', 'https://github.com/audreyr/cookiecutter', 'https://github.com/NLeSC/python-template']",audreyr,cookiecutter,audreyr/cookiecutter,RSD
Distance explainer,https://research-software-directory.org/software/distance-explainer,https://github.com/audreyr/cookiecutter,"['https://github.com/dianna-ai/distance_explainer', 'https://github.com/audreyr/cookiecutter', 'https://github.com/NLeSC/python-template']",audreyr,cookiecutter,audreyr/cookiecutter,RSD
Dive,https://research-software-directory.org/software/dive,https://github.com/NLeSC/DiVE,['https://github.com/NLeSC/DiVE'],NLeSC,DiVE,NLeSC/DiVE,RSD
doc2sentences,https://research-software-directory.org/software/doc2sentences,https://github.com/audreyr/cookiecutter,"['https://github.com/audreyr/cookiecutter', 'https://github.com/backdem/doc2sentences', 'https://github.com/NLeSC/python-template']",audreyr,cookiecutter,audreyr/cookiecutter,RSD
DoE2Vec,https://research-software-directory.org/software/doe2vec,https://github.com/Basvanstein/doe2vec,['https://github.com/Basvanstein/doe2vec'],Basvanstein,doe2vec,Basvanstein/doe2vec,RSD
Drug named entity recognition,https://research-software-directory.org/software/drug-named-entity-recognition,https://github.com/fastdatascience/drug_named_entity_recognition,['https://github.com/fastdatascience/drug_named_entity_recognition'],fastdatascience,drug_named_entity_recognition,fastdatascience/drug_named_entity_recognition,RSD
DTBase,https://research-software-directory.org/software/dtbase,https://github.com/alan-turing-institute/CROP,"['https://github.com/alan-turing-institute/CROP', 'https://github.com/alan-turing-institute/DTBase']",alan-turing-institute,CROP,alan-turing-institute/CROP,RSD
dtscalibration,https://research-software-directory.org/software/dtscalibration,https://github.com/dtscalibration/python-dts-calibration,['https://github.com/dtscalibration/python-dts-calibration'],dtscalibration,python-dts-calibration,dtscalibration/python-dts-calibration,RSD
DumME,https://research-software-directory.org/software/dumme,https://github.com/manifoldai/merf,"['https://github.com/manifoldai/merf', 'https://github.com/phenology/dumme']",manifoldai,merf,manifoldai/merf,RSD
duqtools,https://research-software-directory.org/software/duqtools,https://github.com/duqtools/duqtools,['https://github.com/duqtools/duqtools'],duqtools,duqtools,duqtools/duqtools,RSD
e2e-Dutch,https://research-software-directory.org/software/e2edutch,https://github.com/kentonl/e2e-coref,"['https://github.com/Filter-Bubble/e2e-Dutch', 'https://github.com/kentonl/e2e-coref']",kentonl,e2e-coref,kentonl/e2e-coref,RSD
eAstroViz,https://research-software-directory.org/software/eastroviz,https://github.com/NLeSC/eAstroViz,['https://github.com/NLeSC/eAstroViz'],NLeSC,eAstroViz,NLeSC/eAstroViz,RSD
ece2cmor3,https://research-software-directory.org/software/ece2cmor3,https://github.com/EC-Earth/ece2cmor3,['https://github.com/EC-Earth/ece2cmor3'],EC-Earth,ece2cmor3,EC-Earth/ece2cmor3,RSD
eEcology Annotation Tool,https://research-software-directory.org/software/eecology-annotation,https://github.com/NLeSC/eEcology-Annotation-WS,['https://github.com/NLeSC/eEcology-Annotation-WS'],NLeSC,eEcology-Annotation-WS,NLeSC/eEcology-Annotation-WS,RSD
eEecology Classification,https://research-software-directory.org/software/eecology-classification,https://github.com/NLeSC/eEcology-Classification,['https://github.com/NLeSC/eEcology-Classification'],NLeSC,eEcology-Classification,NLeSC/eEcology-Classification,RSD
eEcology-SMS-reciever,https://research-software-directory.org/software/eecology-sms-reciever,https://github.com/NLeSC/eEcology-SMS-reciever,['https://github.com/NLeSC/eEcology-SMS-reciever'],NLeSC,eEcology-SMS-reciever,NLeSC/eEcology-SMS-reciever,RSD
